epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
68,2130.23,0.59776,0.35559,0.96923,0.94489,0.92727,0.96557,0.78372,0.75045,0.37677,1.0521,0.0006734,0.0006734,0.0006734
69,2161.3,0.59394,0.35397,0.97349,0.9518,0.90769,0.96649,0.77876,0.75441,0.36785,1.05565,0.0006536,0.0006536,0.0006536
70,2192.35,0.59037,0.35097,0.97065,0.95781,0.9021,0.96008,0.77331,0.75489,0.38622,1.04723,0.0006338,0.0006338,0.0006338
71,2222.72,0.58753,0.35147,0.97043,0.9501,0.90542,0.95744,0.77842,0.73226,0.38275,1.0362,0.000614,0.000614,0.000614
72,2252.41,0.57601,0.34028,0.96384,0.94145,0.91469,0.95885,0.78532,0.72672,0.37694,1.04244,0.0005942,0.0005942,0.0005942
73,2281.83,0.58553,0.34773,0.97153,0.92033,0.92095,0.9513,0.77284,0.72896,0.38715,1.04378,0.0005744,0.0005744,0.0005744
74,2311.99,0.57893,0.33984,0.96345,0.95702,0.8979,0.96317,0.78087,0.74214,0.39525,1.04886,0.0005546,0.0005546,0.0005546
75,2342.39,0.57582,0.33815,0.96451,0.96083,0.9049,0.95545,0.78041,0.72658,0.38747,1.04228,0.0005348,0.0005348,0.0005348
76,2373.48,0.56867,0.34063,0.96356,0.93975,0.91614,0.9605,0.77748,0.7278,0.38201,1.04757,0.000515,0.000515,0.000515
77,2404.43,0.56383,0.33251,0.96267,0.94741,0.90702,0.96004,0.78896,0.71513,0.39879,1.03415,0.0004952,0.0004952,0.0004952
78,2434.66,0.56205,0.3273,0.95882,0.9474,0.92168,0.9585,0.78182,0.73797,0.40074,1.05215,0.0004754,0.0004754,0.0004754
79,2465.04,0.56233,0.33482,0.95831,0.93484,0.91608,0.9627,0.78822,0.72563,0.38516,1.04113,0.0004556,0.0004556,0.0004556
80,2496.17,0.56216,0.32967,0.95865,0.94252,0.91725,0.96034,0.77845,0.74562,0.39325,1.04696,0.0004358,0.0004358,0.0004358
81,2527.49,0.55886,0.33229,0.9546,0.94627,0.91143,0.95616,0.77322,0.73374,0.38616,1.0514,0.000416,0.000416,0.000416
82,2557.96,0.54989,0.32287,0.95547,0.95865,0.90784,0.95727,0.77556,0.72958,0.37335,1.04173,0.0003962,0.0003962,0.0003962
83,2588.21,0.54398,0.3205,0.94927,0.94258,0.91832,0.96466,0.77725,0.72447,0.37249,1.04884,0.0003764,0.0003764,0.0003764
84,2619.26,0.54439,0.32401,0.95472,0.95017,0.91329,0.96826,0.77759,0.73502,0.3733,1.0557,0.0003566,0.0003566,0.0003566
85,2650.62,0.53941,0.31407,0.95226,0.9451,0.91495,0.95705,0.77952,0.72949,0.39196,1.04384,0.0003368,0.0003368,0.0003368
86,2681.73,0.53774,0.31431,0.94831,0.95736,0.91329,0.95165,0.77579,0.73356,0.39825,1.05202,0.000317,0.000317,0.000317
87,2712.15,0.54068,0.31903,0.94834,0.96416,0.90302,0.95859,0.78556,0.72127,0.39177,1.04505,0.0002972,0.0002972,0.0002972
