epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
83,8514.7,1.42154,1.0717,1.05875,0.80159,0.80073,0.77777,0.47418,1.20451,0.862,1.01347,0.005941,0.005941,0.005941
84,8607.64,1.42052,1.06376,1.05685,0.80329,0.80173,0.77846,0.47416,1.20381,0.8602,1.01334,0.0058915,0.0058915,0.0058915
85,8702.61,1.40684,1.0552,1.05394,0.80436,0.80205,0.7792,0.47483,1.20316,0.85882,1.01271,0.005842,0.005842,0.005842
86,8793.81,1.41056,1.05811,1.05556,0.80454,0.80106,0.77973,0.47571,1.20301,0.85667,1.01317,0.0057925,0.0057925,0.0057925
87,8885.56,1.40793,1.05144,1.05218,0.80599,0.80186,0.78056,0.47636,1.20207,0.85574,1.01359,0.005743,0.005743,0.005743
88,8978.07,1.39641,1.04782,1.05042,0.80465,0.80234,0.78033,0.47671,1.2008,0.85458,1.01268,0.0056935,0.0056935,0.0056935
89,9069.76,1.39561,1.04163,1.04956,0.80435,0.80431,0.78045,0.47705,1.20034,0.85352,1.0125,0.005644,0.005644,0.005644
90,9163.66,1.40204,1.04201,1.05175,0.80196,0.81054,0.78259,0.47767,1.19969,0.85179,1.01279,0.0055945,0.0055945,0.0055945
91,9257.45,1.38987,1.03722,1.04563,0.80183,0.81019,0.78246,0.47766,1.19868,0.85064,1.01281,0.005545,0.005545,0.005545
92,9355.15,1.38993,1.03705,1.0458,0.80456,0.81048,0.78342,0.47899,1.19777,0.84911,1.0123,0.0054955,0.0054955,0.0054955
93,9455.81,1.38347,1.03669,1.0431,0.80551,0.81063,0.78376,0.47919,1.19685,0.84884,1.01177,0.005446,0.005446,0.005446
94,9559.82,1.38906,1.0357,1.04774,0.8073,0.80896,0.78451,0.47927,1.19579,0.84872,1.01165,0.0053965,0.0053965,0.0053965
95,9663.35,1.38823,1.02691,1.04278,0.80643,0.80929,0.78406,0.48015,1.19436,0.84692,1.01155,0.005347,0.005347,0.005347
96,9772.4,1.37244,1.02076,1.04232,0.8039,0.81271,0.78482,0.481,1.19275,0.8458,1.01083,0.0052975,0.0052975,0.0052975
97,9884.09,1.37436,1.01539,1.04153,0.80421,0.81083,0.78417,0.48146,1.19261,0.84455,1.01107,0.005248,0.005248,0.005248
98,9993.81,1.37543,1.01854,1.04046,0.80583,0.81046,0.78476,0.48224,1.19117,0.84306,1.01013,0.0051985,0.0051985,0.0051985
99,10095.7,1.38458,1.02768,1.04426,0.80493,0.81177,0.78607,0.48237,1.1899,0.84177,1.00961,0.005149,0.005149,0.005149
100,10200.5,1.37576,1.01792,1.03918,0.80467,0.81209,0.78626,0.4831,1.18799,0.84159,1.00795,0.0050995,0.0050995,0.0050995
101,10311.8,1.37004,1.01303,1.03634,0.80667,0.81265,0.78753,0.48376,1.18623,0.83959,1.00673,0.00505,0.00505,0.00505
