epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
107,18675.7,0.99432,0.54643,0.98442,0.9085,0.87934,0.93283,0.66166,1.16842,0.54939,0.9376,0.0079012,0.0079012,0.0079012
108,18851.3,0.99543,0.55116,0.98394,0.90813,0.87934,0.93319,0.66267,1.16695,0.54856,0.93719,0.0078814,0.0078814,0.0078814
109,19024.9,0.9919,0.54569,0.98339,0.91015,0.87872,0.93347,0.66329,1.16553,0.54778,0.93713,0.0078616,0.0078616,0.0078616
110,19199.4,0.99721,0.55136,0.98358,0.90874,0.8795,0.93366,0.66335,1.16374,0.54701,0.9367,0.0078418,0.0078418,0.0078418
111,19371.5,0.98768,0.53988,0.98105,0.90683,0.88273,0.93386,0.66373,1.16234,0.5458,0.93641,0.007822,0.007822,0.007822
112,19543.9,0.99374,0.54503,0.97742,0.90589,0.88368,0.93414,0.66398,1.16086,0.54424,0.93604,0.0078022,0.0078022,0.0078022
113,19717.4,0.98901,0.54407,0.98176,0.90976,0.88368,0.93478,0.66466,1.1597,0.54327,0.93588,0.0077824,0.0077824,0.0077824
114,19890.1,0.98432,0.53874,0.97673,0.90734,0.88418,0.93535,0.66615,1.15812,0.54256,0.93536,0.0077626,0.0077626,0.0077626
115,20063.1,0.9832,0.54295,0.97832,0.90879,0.88565,0.93609,0.66695,1.1564,0.54151,0.93489,0.0077428,0.0077428,0.0077428
116,20239.7,0.97927,0.5332,0.97767,0.90896,0.88581,0.93654,0.66806,1.15493,0.53975,0.9344,0.007723,0.007723,0.007723
117,20416.2,0.97754,0.53247,0.97599,0.90963,0.88722,0.93735,0.66895,1.15311,0.53848,0.93407,0.0077032,0.0077032,0.0077032
118,20592,0.98536,0.54198,0.97963,0.90842,0.88722,0.93733,0.66937,1.15156,0.53736,0.93367,0.0076834,0.0076834,0.0076834
119,20767.6,0.9682,0.52689,0.97212,0.90895,0.88801,0.93712,0.66966,1.15018,0.53649,0.93321,0.0076636,0.0076636,0.0076636
120,20943.9,0.97501,0.53308,0.97701,0.90933,0.88982,0.93761,0.67034,1.14893,0.53515,0.93282,0.0076438,0.0076438,0.0076438
121,21119.5,0.97763,0.53604,0.97743,0.91039,0.88525,0.93775,0.67094,1.14691,0.53404,0.93248,0.007624,0.007624,0.007624
122,21295.2,0.9784,0.52876,0.97526,0.91082,0.88486,0.93637,0.67123,1.1458,0.53262,0.93216,0.0076042,0.0076042,0.0076042
123,21470.5,0.9729,0.52634,0.97545,0.90684,0.89235,0.93787,0.67157,1.1441,0.53173,0.9318,0.0075844,0.0075844,0.0075844
124,21646.6,0.97685,0.53363,0.97706,0.90952,0.89117,0.93822,0.67218,1.14228,0.53063,0.93128,0.0075646,0.0075646,0.0075646
125,21822.6,0.97285,0.52714,0.97225,0.90964,0.89274,0.93832,0.673,1.14054,0.52952,0.93081,0.0075448,0.0075448,0.0075448
126,21997.5,0.96632,0.52742,0.97325,0.91225,0.8896,0.93884,0.67268,1.13901,0.52923,0.93031,0.007525,0.007525,0.007525
127,22170.2,0.96769,0.52406,0.97042,0.91079,0.8897,0.93909,0.67406,1.13729,0.52814,0.92981,0.0075052,0.0075052,0.0075052
128,22343.2,0.97469,0.52759,0.97474,0.90835,0.89101,0.93849,0.67384,1.13519,0.5274,0.92937,0.0074854,0.0074854,0.0074854
129,22517.3,0.96747,0.52848,0.97095,0.90774,0.89228,0.93872,0.67449,1.13353,0.52706,0.92898,0.0074656,0.0074656,0.0074656
130,22694.9,0.97272,0.53284,0.97101,0.90665,0.89231,0.93886,0.67532,1.132,0.52573,0.92854,0.0074458,0.0074458,0.0074458
131,22867.4,0.97241,0.53038,0.97149,0.90635,0.89235,0.93948,0.67654,1.12962,0.5242,0.92806,0.007426,0.007426,0.007426
132,23044.2,0.96389,0.52501,0.97152,0.90672,0.89235,0.93942,0.6765,1.12796,0.52313,0.92758,0.0074062,0.0074062,0.0074062
133,23218.9,0.96708,0.52463,0.97246,0.90816,0.89298,0.93964,0.67761,1.12559,0.52208,0.92703,0.0073864,0.0073864,0.0073864
134,23393.7,0.95322,0.52106,0.97255,0.90634,0.89235,0.93973,0.67754,1.12422,0.5216,0.92665,0.0073666,0.0073666,0.0073666
135,23568.9,0.96965,0.52282,0.9735,0.90727,0.89353,0.94001,0.67804,1.12244,0.52083,0.92629,0.0073468,0.0073468,0.0073468
136,23744.4,0.96262,0.52248,0.96891,0.90773,0.89219,0.93941,0.67906,1.12045,0.51985,0.92569,0.007327,0.007327,0.007327
137,23924.8,0.95823,0.52005,0.96891,0.91096,0.89274,0.94008,0.67959,1.11843,0.51938,0.92518,0.0073072,0.0073072,0.0073072
138,24100.6,0.9543,0.51812,0.96499,0.90928,0.89321,0.9405,0.68066,1.11695,0.51817,0.92465,0.0072874,0.0072874,0.0072874
139,24276.5,0.95527,0.51862,0.96704,0.91013,0.89456,0.94154,0.68148,1.11526,0.51718,0.92411,0.0072676,0.0072676,0.0072676
140,24451.8,0.95529,0.51794,0.96847,0.91126,0.89488,0.94143,0.68195,1.1128,0.51559,0.92362,0.0072478,0.0072478,0.0072478
141,24627.6,0.96184,0.52834,0.97161,0.91154,0.89511,0.94228,0.68253,1.11085,0.51443,0.92315,0.007228,0.007228,0.007228
142,24802.6,0.95251,0.52024,0.96405,0.91268,0.89433,0.94224,0.6829,1.10937,0.51382,0.92252,0.0072082,0.0072082,0.0072082
143,24975.5,0.96085,0.51929,0.96995,0.91318,0.8959,0.94279,0.68325,1.10733,0.51216,0.92197,0.0071884,0.0071884,0.0071884
144,25147.5,0.94933,0.51647,0.96548,0.91282,0.8959,0.94265,0.68355,1.10568,0.51148,0.92146,0.0071686,0.0071686,0.0071686
145,25319.1,0.95796,0.5208,0.96579,0.91396,0.89629,0.94293,0.68424,1.10386,0.51087,0.92096,0.0071488,0.0071488,0.0071488
146,25491.7,0.95389,0.52222,0.96788,0.91368,0.89748,0.94349,0.68526,1.10166,0.51008,0.92037,0.007129,0.007129,0.007129
147,25668.4,0.94106,0.51661,0.96618,0.91483,0.89787,0.94366,0.68529,1.10013,0.50933,0.91981,0.0071092,0.0071092,0.0071092
148,25844.3,0.94698,0.51695,0.96525,0.91483,0.89669,0.94338,0.68606,1.0982,0.5076,0.9193,0.0070894,0.0070894,0.0070894
149,26019.9,0.95251,0.51488,0.96571,0.91618,0.89653,0.94368,0.68656,1.0963,0.50672,0.9188,0.0070696,0.0070696,0.0070696
150,26195.9,0.94985,0.5132,0.96629,0.91428,0.89826,0.94367,0.68689,1.09427,0.50623,0.91814,0.0070498,0.0070498,0.0070498
151,26370.5,0.94793,0.50986,0.96748,0.9134,0.89826,0.944,0.68787,1.09237,0.50515,0.91777,0.00703,0.00703,0.00703
152,26545.2,0.95091,0.51212,0.96378,0.91539,0.89594,0.94426,0.68919,1.0901,0.50417,0.91722,0.0070102,0.0070102,0.0070102
153,26720,0.94854,0.50978,0.95982,0.9154,0.89597,0.94418,0.68995,1.08746,0.50307,0.91655,0.0069904,0.0069904,0.0069904
154,26895.9,0.93801,0.51139,0.95946,0.91645,0.89708,0.94501,0.69074,1.08586,0.50164,0.91589,0.0069706,0.0069706,0.0069706
155,27071.9,0.94441,0.50639,0.96366,0.91669,0.89815,0.94533,0.69127,1.08341,0.50028,0.91529,0.0069508,0.0069508,0.0069508
156,27246.1,0.94694,0.5087,0.96485,0.91853,0.8981,0.94584,0.69169,1.0812,0.4988,0.91471,0.006931,0.006931,0.006931
157,27421.1,0.93648,0.50443,0.96113,0.91927,0.89708,0.94586,0.69182,1.07883,0.49769,0.91401,0.0069112,0.0069112,0.0069112
158,27596.4,0.93607,0.50732,0.95831,0.91924,0.89764,0.94563,0.69311,1.07664,0.49636,0.91345,0.0068914,0.0068914,0.0068914
159,27768.3,0.93809,0.50457,0.9613,0.91451,0.90339,0.94673,0.69366,1.0748,0.49518,0.91287,0.0068716,0.0068716,0.0068716
160,27940.5,0.93982,0.50613,0.96243,0.91908,0.89826,0.94607,0.69418,1.07292,0.49354,0.91254,0.0068518,0.0068518,0.0068518
161,28112.7,0.93647,0.50703,0.96132,0.91728,0.9026,0.94757,0.69503,1.07042,0.49244,0.91185,0.006832,0.006832,0.006832
162,28285.9,0.93143,0.50415,0.95943,0.91807,0.90142,0.94729,0.69566,1.06862,0.49088,0.91137,0.0068122,0.0068122,0.0068122
163,28458.5,0.93244,0.50438,0.95915,0.91782,0.90281,0.94802,0.69599,1.06685,0.48963,0.91078,0.0067924,0.0067924,0.0067924
164,28634,0.9315,0.50258,0.95951,0.92074,0.90244,0.9482,0.69692,1.06471,0.489,0.91016,0.0067726,0.0067726,0.0067726
165,28808.4,0.93016,0.49884,0.95896,0.91974,0.90221,0.94874,0.69779,1.06268,0.48772,0.90966,0.0067528,0.0067528,0.0067528
166,28982.2,0.93287,0.50712,0.9551,0.92034,0.90198,0.94847,0.69894,1.06101,0.48687,0.90926,0.006733,0.006733,0.006733
167,29157.4,0.92707,0.5018,0.96038,0.9202,0.90221,0.94893,0.6996,1.05907,0.48586,0.90881,0.0067132,0.0067132,0.0067132
168,29331.5,0.93574,0.50068,0.95974,0.92085,0.90221,0.94916,0.7005,1.05729,0.48475,0.90839,0.0066934,0.0066934,0.0066934
169,29506.3,0.93174,0.50425,0.96132,0.92083,0.90347,0.95011,0.70081,1.0554,0.48331,0.90791,0.0066736,0.0066736,0.0066736
